1000049, 256.514148500134, hexagonal, 5.947, 5.947, 8.375, 90.0, 90.0, 120.0
1000050, 47.990444104, cubic, 3.634, 3.634, 3.634, 90.0, 90.0, 90.0
1000051, 238.72963612792694, hexagonal, 5.487, 5.487, 9.156, 90.0, 90.0, 120.0
1000052, 611.6430720365539, hexagonal, 9.5027, 9.5027, 7.8212, 90.0, 90.0, 120.0
1000053, 74.99128631299997, cubic, 4.217, 4.217, 4.217, 90.0, 90.0, 90.0
1000054, 40.747130585078665, hexagonal, 3.142, 3.142, 4.766, 90.0, 90.0, 120.0
1000055, 71.86661198034841, cubic, 4.157597, 4.157597, 4.157597, 90.0, 90.0, 90.0
1000056, 508.3455, orthorhombic, 5.97, 8.125, 10.48, 90.0, 90.0, 90.0
1000057, 71.835657893, cubic, 4.157, 4.157, 4.157, 90.0, 90.0, 90.0
1000058, 62.78483567417602, tetragonal, 4.4968, 4.4968, 3.1049, 90.0, 90.0, 90.0
1000059, 254.4176995274524, hexagonal, 4.7554, 4.7554, 12.991, 90.0, 90.0, 120.0
1000060, 326.270517804, orthorhombic, 9.429, 9.636, 3.591, 90.0, 90.0, 90.0
1000061, 206.86353633582019, monoclinic, 5.062, 8.671, 4.713, 90.0, 90.27, 90.0
1000062, 71.53260410600002, tetragonal, 4.738, 4.738, 3.1865, 90.0, 90.0, 90.0
1000063, 76.874051008, cubic, 4.252, 4.252, 4.252, 90.0, 90.0, 90.0
1000064, 307.42433453717996, orthorhombic, 4.8195, 10.4788, 6.0873, 90.0, 90.0, 90.0
1000065, 175.30607570697686, hexagonal, 2.46, 2.46, 33.45, 90.0, 90.0, 120.0
1000066, 174.068331613, orthorhombic, 3.841, 3.883, 11.671, 90.0, 90.0, 90.0
1000067, 406.51149174444004, orthorhombic, 4.6664, 17.4435, 4.9941, 90.0, 90.0, 90.0
1000068, 203.32508421407698, tetragonal, 4.6819, 4.6819, 9.2757, 90.0, 90.0, 90.0
1000069, 203.309822951496, tetragonal, 4.6818, 4.6818, 9.2754, 90.0, 90.0, 90.0
1000070, 314.60671941320675, hexagonal, 5.1562, 5.1562, 13.664, 90.0, 90.0, 120.0
1000071, 208.71536616, orthorhombic, 13.335, 4.08, 3.8362, 90.0, 90.0, 90.0
1000072, 528.8155033626958, triclinic, 5.659, 7.578, 12.623, 89.66, 102.14, 92.23
1000073, 998.5689068355001, orthorhombic, 8.7885, 8.7685, 12.958, 90.0, 90.0, 90.0
1000074, 985.8499471712, orthorhombic, 8.759, 8.728, 12.8956, 90.0, 90.0, 90.0
1000075, 208.030578894717, tetragonal, 6.9109, 6.9109, 4.3557, 90.0, 90.0, 90.0
1000076, 1937.06117174293, tetragonal, 10.2679, 10.2679, 18.373, 90.0, 90.0, 90.0
1000077, 668.68419072, orthorhombic, 7.276, 12.48, 7.364, 90.0, 90.0, 90.0
1000078, 720.752954625, orthorhombic, 7.425, 12.835, 7.563, 90.0, 90.0, 90.0
1000079, 1050.2653064904, orthorhombic, 6.755, 9.1026, 17.0808, 90.0, 90.0, 90.0
1000080, 1117.20116466816, orthorhombic, 6.8064, 9.2567, 17.732, 90.0, 90.0, 90.0
1000081, 1116.8867579022, orthorhombic, 6.8182, 9.291, 17.631, 90.0, 90.0, 90.0
1000082, 790.350688070427, monoclinic, 12.075, 6.972, 10.214, 90.0, 113.2, 90.0
1000083, 534.0016156464239, monoclinic, 7.613, 7.431, 9.482, 90.0, 95.44, 90.0
1000084, 532.361741523699, monoclinic, 7.61, 7.42, 9.47, 90.0, 95.4, 90.0
